cusip,asset_class_type_cd,ISSUER_INDUSTRY,MTG_AMORT_TYPE_LEVEL_FRM_CURR,MTG_TYPE,MTG_PREPAY_TYP,SECURITY_TYP,SECURITY_TYP2,CPN_TYP,MARKET_SECTOR_DES,MTG_COLLAT_TYP,tax_code_c,bank_qualified_i,dated_date_d,capital_purpose_c
93974DF86,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,1/24/17,NEW
93974DXW3,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/14/16,REF
93974DYC6,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/14/16,NEW
942221GN6,MUNIBQ,SCD,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,10/20/09,REF
942833UF9,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,4/1/10,REF
943080LG4,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/8/14,REF
9435043G3,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/15,NEW
971838DN4,MUNITAX,SCD,,,,FIXED,,FIXED,Muni,,TAX,N,9/15/15,REF
974450ZW1,MUNIGM,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/7/13,REF
975700ME2,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,4/13/16,REF
97705LY68,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,11/1/12,NEW
97705MCC7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,3/3/10,REF
981202MV3,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,1/31/13,REF
936652LJ3,MUNIBQ,SCD,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,1/9/14,REF
936784GL5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,7/15/14,REF
937438AV1,MUNIBQ,WTR,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/20/16,REF
938395RR3,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/4/17,NEW
938395RS1,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,4/4/17,NEW
938782EX3,MUNIBE,TRN,,,,FIXED,,FIXED,Muni,,EXMP,N,7/12/17,REF
888514JF4,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,11/1/16,REF
889154FF2,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/1/13,REF
889396QM2,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,7/9/13,REF
890346lk3,MUNIGM,,,,,,,,,,EXMP,N,11/6/14,REF
89171YAY7,PLMBS,,72.2914,"AFC,SEQ",CPR,ABS Other,ABS,VARIABLE,Mtge,RESB/4.4,,,,
89546RGN8,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,1/23/07,NEW
868392ZC8,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,2/3/15,NEW
874721FT5,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/24/12,REF
87601UBY8,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/10/16,REF
876315WR9,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,9/1/13,REF
87638QHN2,MUNIGM,MED,,,,FIXED,,FIXED,Muni,,EXMP,N,7/25/13,NEW
87638QLK3,MUNIGM,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/4/09,REF
947100QL0,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/2/14,REF
947628AN3,MUNIBQ,WTR,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/10/09,REF
948390RX9,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/1/13,REF
949802AA0,PLMBS,,0,"CSTR,PT+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.4,,,,
94980DAA6,PLMBS,,0,"CSTR,PT+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.7,,,,
94984AAC4,PLMBS,,100,PAC(11)+,PSA,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH30 5.9,,,,
938823AQ4,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,6/6/12,NEW
939336QP1,PLMBS,,100,"SEQ,AS",CPR,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH15 3.3,,,,
939402BU6,MUNIBQ,SCD,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,12/28/11,REF
93974CFF2,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,1/22/09,NEW
93974CSJ0,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,8/10/10,NEW
93974DLT3,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,2/4/15,REF
949238DA4,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,1/3/17,NEW
94981VAX5,PLMBS,,0,"CSTR,+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.5,,,,
949832AP4,PLMBS,,100,"PT,SSNR+",PSA,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH30 5.6,,,,
94983LAW7,PLMBS,,100,"AD,SEQ+",PSA,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH30 5.7,,,,
950885UC5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/1/17,NEW
896029S89,MUNIGM,TRN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,11/1/97,NEW
896572BY9,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/16,NEW
897745AR6,MUNIGM,HGR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,9/29/09,REF
898242JL7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,9/1/14,REF
898242KE1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,9/1/14,REF
8993213X9,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/27/09,REF
87638QPK9,MUNIGM,MED,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,4/19/16,REF
877044FN2,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,2/1/17,NEW
877622AW0,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/11/15,NEW
879671EV3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/17/11,REF
880251KG7,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/2/15,REF
880443HZ2,MUNIGM,GEN,,,,ADJUSTABLE,,ADJUSTABLE,Muni,,EXMP,N,11/7/17,NEW
982354DB5,MUNIGM,HGR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,11/22/11,NEW
983068Z42,MUNIGM,SCD,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,N,2/15/15,NEW
983442FX7,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,9/3/15,REF
986082NC5,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,12/20/12,REF
JK6884510,USCORP,INDUSTRIAL,,,,EURO-DOLLAR,,FIXED,Corp,,,,,
94985WDV0,PLMBS,,100,"EXCH,+",PSA,Prvt CMO Other,Whole Loan,FIXED,Mtge,WH30 6.0,,,,
950885RT2,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,2/15/15,REF
951140XD9,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,2/15/12,REF
952347TC6,MUNIGM,SCD,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,N,10/19/05,NEW
953699CX1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,3/10/16,NEW
955332BK6,MUNIBQ,UTL,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,9/6/11,REF
899474WD8,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/15/17,REF
90348SAY6,MUNITAX,HGR,,,,FIXED,,FIXED,Muni,,TAX,N,8/6/15,REF
903698DS4,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/25/15,REF
906573FC9,MUNITAX,SCD,,,,FIXED,,FIXED,Muni,,TAX,N,11/29/12,REF
909124WE5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,10/25/16,REF
910678A84,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/15/15,REF
93974DXE3,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/14/16,REF
93974DYL6,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/14/16,NEW
941468VX5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,10/1/16,NEW
943189HV5,MUNIBQ,UTL,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/1/10,REF
943436EQ4,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,3/7/07,NEW
947398AS2,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/26/13,NEW
955525AU4,MUNIBQ,WTR,,,,FIXED,,FIXED,Muni,,EXMP,Y,4/28/15,REF
955669YD2,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,12/29/10,REF
95640EHN8,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,7/27/16,REF
956704WZ9,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,10/5/11,NEW
957046KV6,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,7/23/13,NEW
957178SQ0,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,12/1/15,REF
950885UD3,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/1/17,NEW
951254BV2,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,4/12/12,REF
952347UZ3,MUNIBE,SCD,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,N,9/3/09,NEW
95235QDE6,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,2/15/09,NEW
95235QDF3,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,2/15/09,NEW
953082EM2,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,3/1/15,REF
880558GP0,MUNITAX,HGR,,,,FIXED,,FIXED,Muni,,TAX,N,5/7/15,REF
882270qf1,MUNIBQ,,,,,,,,,,EXMP,Y,10/1/09,NEW
882270RM5,MUNIBE,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,10/1/10,NEW
88256CAS8,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,12/20/06,NEW
882722KY6,MUNIBE,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,9/3/09,NEW
882722TB7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/14/10,REF
882723RN1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,10/15/14,NEW
910678H61,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,7/15/17,NEW
912810EM6,USGOVT,USGN,,,,US GOVERNMENT,Bond,FIXED,Govt,,,,,
9128284B3,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
9128284D9,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828KQ2,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828T67,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
947576JG0,MUNITAX,SCD,,,,FIXED,,FIXED,Muni,,TAX,N,2/24/16,REF
947872CK1,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,7/7/15,NEW
949187DR6,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/19/11,REF
949544LS7,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/15/11,REF
949779AL6,PLMBS,,0,"CSTR,PT+",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.8,,,,
95123RAV4,MUNIBQ,GEN,,,,FIXED,,FIXED,Muni,,EXMP,Y,5/21/09,NEW
957897GY1,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/19/15,REF
959452LD3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,2/25/16,REF
95958PAM8,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,9/29/16,REF
960096V85,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,10/31/17,NEW
96023PJK2,MUNIGM,EDU,,,,FIXED,,FIXED,Muni,,EXMP,N,2/18/15,NEW
96023PJQ9,MUNIGM,EDU,,,,FIXED,,FIXED,Muni,,EXMP,N,2/18/15,NEW
912828VA5,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828W89,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828WH9,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
914072LV3,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,12/1/12,NEW
914084Y93,MUNIGM,HGR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,8/1/08,NEW
914115B90,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,7/22/14,NEW
95370PBA3,MUNIGM,EDU,,,,FIXED,,FIXED,Muni,,EXMP,N,7/11/17,REF
956458BJ1,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,4/17/12,REF
95988MDK0,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/10/17,REF
960130KU5,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,4/15/15,REF
961205CU3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,7/9/14,REF
96225EAD8,MUNITAX,BAB,,,,FIXED,,FIXED,Muni,,TAX,N,12/29/10,NEW
883815D25,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/1/12,NEW
885220GZ0,PLMBS,,10.9914,"CSTR,AS",CPR,Prvt CMO Other,Whole Loan,VARIABLE,Mtge,WHARM3.3,,,,
88567ADU8,MUNIBQ,SCD,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,3/21/07,REF
886172MZ5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/28/12,NEW
889035BN0,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/5/12,REF
890342BG2,MUNIBE,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,12/20/17,REF
95235QEC9,MUNIBQ,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,2/15/10,NEW
95330TBX4,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,1/27/16,NEW
954507FA2,MUNIBQ,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,9/15/09,REF
955121PU6,MUNITAX,WTR,,,,FIXED,,FIXED,Muni,,TAX,N,2/1/17,REF
955669YE0,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/29/10,REF
956876HB5,MUNIBQ,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,11/30/10,NEW
966782SB1,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,11/24/15,REF
967338WG5,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,12/1/14,NEW
968257PT6,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,4/9/15,NEW
969887S33,MUNITAX,GOB,,,,FIXED,,FIXED,Muni,,TAX,N,4/1/15,REF
971567QW5,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,2/22/17,REF
972193CX2,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/15/14,NEW
894282PQ9,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/1/08,NEW
89556GDC6,MUNIBQ,EDU,,,,FIXED,,FIXED,Muni,,EXMP,Y,6/25/15,NEW
89602NWR1,MUNIGM,TRN,,,,FIXED,,FIXED,Muni,,EXMP,N,10/13/11,REF
89602NWS9,MUNIGM,TRN,,,,FIXED,,FIXED,Muni,,EXMP,N,10/13/11,REF
896624FX6,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/1/12,REF
896758CU1,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,2/1/12,NEW
962506RZ6,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,9/6/17,REF
965152NQ0,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,2/23/16,REF
96634RAP7,MUNIGM,DEV,,,,ADJUSTABLE,,ADJUSTABLE,Muni,,EXMP,N,12/3/08,RCV
966431LK2,MUNIBQ,EDU,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,3/13/14,NEW
966594AM5,USCORP,BANK,,,,US DOMESTIC,,FIXED,Corp,,,,,
967171QF9,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,7/15/15,NEW
95811QAQ4,MUNIBQ,EDU,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/27/16,NEW
960011ZQ0,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,9/20/07,REF
96023PJL0,MUNIGM,EDU,,,,FIXED,,FIXED,Muni,,EXMP,N,2/18/15,NEW
96048PDN3,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/1/11,REF
961017QA1,MUNIBQ,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,4/1/15,REF
962526GA1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,8/10/16,NEW
914115RK8,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,4/1/06,REF
914115VF4,MUNIGM,HGR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,10/1/07,REF
91417KS44,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,6/2/16,REF
91428LHW9,MUNITAX,HGR,,,,FIXED,,FIXED,Muni,,TAX,N,9/24/15,REF
914302BF0,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,12/15/11,REF
914325EV3,MUNIGM,GEN,,,,FIXED,,FIXED,Muni,,EXMP,N,1/4/08,REF
897506KC4,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/27/15,REF
898242KL5,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,6/18/15,NEW
898384AS1,MUNITAX,INDUSTRIAL,,,,US DOMESTIC,,FIXED,Corp,,,,,
898692CF3,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,12/30/15,REF
899111cd8,MUNIGM,,,,,,,,,,EXMP,N,2/7/08,REF
899656LZ3,MUNIGM,UTL,,,,FIXED,,FIXED,Muni,,EXMP,N,3/27/13,REF
89978KAR7,MUNIBE,PWR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/14/09,NEW
96337CAA3,MUNIGM,DEV,,,,FIXED,,FIXED,Muni,,EXMP,N,12/21/17,REF
964559M54,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,5/1/15,REF
966578MC7,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/22/15,REF
969054HQ1,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/1/17,NEW
969071FP9,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,2/23/11,NEW
970667UK5,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/15/10,REF
97705L8M2,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/14/15,REF
977092SY2,MUNIBE,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,2/25/10,NEW
977092WD3,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,3/20/13,REF
977092WR2,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,7/15/15,REF
977100FS0,MUNIBE,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,4/8/09,NEW
977123S25,MUNIGM,TRN,,,,FIXED,,FIXED,Muni,,EXMP,N,4/25/12,REF
967171QG7,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,7/15/15,NEW
967338RF3,MUNIBE,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,6/30/09,NEW
968631PE5,MUNITAX,SCD,,,,FIXED,,FIXED,Muni,,TAX,N,12/17/15,REF
968661DT2,MUNIGM,GOB,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,N,5/27/99,NEW
968717NW4,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/15/07,NEW
968852G64,MUNITAX,SCD,,,,FIXED,,FIXED,Muni,,TAX,N,12/21/11,REF
914468CM3,MUNIBE,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,9/30/10,NEW
914639JC4,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,10/19/17,NEW
914641P90,MUNIBE,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/4/09,NEW
915183VK0,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,5/13/15,REF
915183XU6,MUNIGM,HGR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/29/16,REF
915260BZ5,MUNIGM,MED,,,,FIXED,,FIXED,Muni,,EXMP,N,3/14/13,REF
90348SAV2,MUNITAX,HGR,,,,FIXED,,FIXED,Muni,,TAX,N,8/6/15,REF
91159HHC7,USCORP,BANK,,,,DOMESTIC MTN,,FIXED,Corp,,,,,
912796LB3,USGOVT,USGN,,,,US GOVERNMENT,Bill,ZERO,Govt,,,,,
912828B66,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828J43,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828KR0,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
968869GM3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/7/16,REF
969071FN4,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/23/10,NEW
969887ZP6,MUNIGM,GOB,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,3/15/11,NEW
970007JF8,MUNIBQ,UTL,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/1/13,NEW
971567QB1,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,11/19/15,REF
971838CX3,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,10/15/04,REF
97712DQJ8,MUNIGM,MED,,,,FIXED,,FIXED,Muni,,EXMP,N,5/11/16,REF
978539BK9,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/31/13,REF
97989DAX0,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,11/16/11,NEW
981083TQ1,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,7/21/15,NEW
984071BN9,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,10/16/14,REF
984071BQ2,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,10/16/14,REF
912828L32,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828R69,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828T34,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828T42,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828TJ9,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
912828U57,USGOVT,USGN,,,,US GOVERNMENT,Note,FIXED,Govt,,,,,
915799GS3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,8/5/14,REF
91721PAJ0,MUNIBQ,EDU,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,Y,4/1/09,NEW
917547SY8,MUNIGM,GEN,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,7/10/07,NEW
917565FW8,MUNIGM,GEN,,,,"ZERO COUPON, OID",,"ZERO COUPON, OID",Muni,,EXMP,N,6/19/07,REF
917661P95,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,6/22/16,REF
91882RCG5,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,3/4/15,NEW
972185AG7,MUNIBQ,WTR,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/30/13,REF
974433HF4,MUNIBQ,HGR,,,,FIXED,,FIXED,Muni,,EXMP,Y,1/7/14,REF
975700HC2,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,5/22/07,REF
976002BJ3,MUNIGM,UTL,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,9/1/09,REF
97705MAD7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,7/29/14,NEW
977092VF9,MUNIGM,WTR,,,,FIXED,,FIXED,Muni,,EXMP,N,7/26/12,NEW
974770CK3,MUNIBQ,GOB,,,,FIXED,,FIXED,Muni,,EXMP,Y,10/1/08,NEW
975705AN4,MUNIGM,HSG,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,8/12/14,REF
975893CT3,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,6/8/11,REF
97705L7Y7,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,2/19/15,NEW
97705LSN8,MUNIGM,GOB,,,,FIXED,,FIXED,Muni,,EXMP,N,4/30/08,NEW
977092SJ5,MUNIGM,WTR,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,12/11/08,NEW
920496LS3,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,3/15/12,REF
9205766B6,MUNIGM,SCD,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,2/1/15,REF
921067KL7,MUNIGM,SCD,,,,FIXED,,FIXED,Muni,,EXMP,N,11/1/17,REF
921834DH7,MUNIBQ,SCD,,,,FIXED,,FIXED,Muni,,EXMP,Y,9/20/16,REF
924397DJ8,MUNIGM,UTL,,,,"FIXED, OID",,"FIXED, OID",Muni,,EXMP,N,5/13/09,REF
